Lambert Airport Terminal # 1,Lambert Airport Terminal # 2,North Hanley Station,UMSL North Station,UMSL South Station,Rock Road Station,Wellston Station,Delmar Loop Station,ShrewsburyLansdowne I44 Station,Sunnen Station,MaplewoodManchester Station,Brentwood I64 Station,Richmond Heights Station,Clayton Station,Forsyth Station,University CityBig Bend Station,Skinker Station,Forest ParkDeBaliviere Station,Central West End Station,Cortex Station,Grand Station,Union Station,Civic Center Station,Stadium Station,8th & Pine Station,Convention Center Station,Laclede's Landing Station,East Riverfront Station,5th & Missouri Station,Emerson Park Station,JJK Center Station,Washington Park Station,Fairview Heights Station,Memorial Hospital Station,Swansea Station,Belleville Station,College Station,ShilohScott Station
12:16PR,12:18PR,12:23PR,12:25PR,12:27PR,12:29PR,12:31PR,12:33PR,,,,,,,,,,12:35PR,12:38PR,12:40PR,12:42PR,12:46PR,12:47PR,12:49PR,12:50PR,12:52PR,12:53PR,12:54PR,12:57PR,1:00PR,1:02PR,1:05PR,1:10PR,1:14PR,1:18PR,1:20PR,1:25PR,1:30PR
,,,,,,,,12:28PB,12:31PB,12:32PB,12:34PB,12:36PB,12:38PB,12:39PB,12:41PB,12:43PB,12:45PB,12:48PB,12:50PB,12:52PB,12:56PB,12:57PB,12:59PB,1:00PB,1:02PB,1:03PB,1:04PB,1:07PB,1:10PB,1:12PB,1:15PB,1:20PB,,,,,
12:36PR,12:38PR,12:43PR,12:45PR,12:47PR,12:49PR,12:51PR,12:53PR,,,,,,,,,,12:55PR,12:58PR,1:00PR,1:02PR,1:06PR,1:07PR,1:09PR,1:10PR,1:12PR,1:13PR,1:14PR,1:17PR,1:20PR,1:22PR,1:25PR,1:30PR,1:34PR,1:38PR,1:40PR,1:45PR,1:50PR
,,,,,,,,12:48PB,12:51PB,12:52PB,12:54PB,12:56PB,12:58PB,12:59PB,1:01PB,1:03PB,1:05PB,1:08PB,1:10PB,1:12PB,1:16PB,1:17PB,1:19PB,1:20PB,1:22PB,1:23PB,1:24PB,1:27PB,1:30PB,1:32PB,1:35PB,1:40PB,,,,,
12:56PR,12:58PR,1:03PR,1:05PR,1:07PR,1:09PR,1:11PR,1:13PR,,,,,,,,,,1:15PR,1:18PR,1:20PR,1:22PR,1:26PR,1:27PR,1:29PR,1:30PR,1:32PR,1:33PR,1:34PR,1:37PR,1:40PR,1:42PR,1:45PR,1:50PR,1:54PR,1:58PR,2:00PR,2:05PR,2:10PR
,,,,,,,,1:08PB,1:11PB,1:12PB,1:14PB,1:16PB,1:18PB,1:19PB,1:21PB,1:23PB,1:25PB,1:28PB,1:30PB,1:32PB,1:36PB,1:37PB,1:39PB,1:40PB,1:42PB,1:43PB,1:44PB,1:47PB,1:50PB,1:52PB,1:55PB,2:00PB,,,,,
1:16PR,1:18PR,1:23PR,1:25PR,1:27PR,1:29PR,1:31PR,1:33PR,,,,,,,,,,1:35PR,1:38PR,1:40PR,1:42PR,1:46PR,1:47PR,1:49PR,1:50PR,1:52PR,1:53PR,1:54PR,1:57PR,2:00PR,2:02PR,2:05PR,2:10PR,2:14PR,2:18PR,2:20PR,2:25PR,2:30PR
,,,,,,,,1:28PB,1:31PB,1:32PB,1:34PB,1:36PB,1:38PB,1:39PB,1:41PB,1:43PB,1:45PB,1:48PB,1:50PB,1:52PB,1:56PB,1:57PB,1:59PB,2:00PB,2:02PB,2:03PB,2:04PB,2:07PB,2:10PB,2:12PB,2:15PB,2:20PB,,,,,
1:36PR,1:38PR,1:43PR,1:45PR,1:47PR,1:49PR,1:51PR,1:53PR,,,,,,,,,,1:55PR,1:58PR,2:00PR,2:02PR,2:06PR,2:07PR,2:09PR,2:10PR,2:12PR,2:13PR,2:14PR,2:17PR,2:20PR,2:22PR,2:25PR,2:30PR,2:34PR,2:38PR,2:40PR,2:45PR,2:50PR
,,,,,,,,1:48PB,1:51PB,1:52PB,1:54PB,1:56PB,1:58PB,1:59PB,2:01PB,2:03PB,2:05PB,2:08PB,2:10PB,2:12PB,2:16PB,2:17PB,2:19PB,2:20PB,2:22PB,2:23PB,2:24PB,2:27PB,2:30PB,2:32PB,2:35PB,2:40PB,,,,,
